arxiv_id_clean,title,subfield_kw,release_month,release_year,upvotes,citation_count,influential_citations,age_months,attention_resid_pct,impact_resid_pct,label,max_prior_papers_true_w99,max_years_active,tierB_resolved,max_hindex,last_author_hindex,n_authors,has_github,num_comments,citation_repaired,ai_keywords
2305.06575,Chain-of-Dictionary Prompting Elicits Translation in Large Language Models,LLM-core,2023-05,2023,2,28.0,1.0,36.990801576872535,0.47359837799717913,0.2857898448519041,neutral,292.0,18.0,True,105.0,105.0,6.0,1,0,0,large language models; multilingual neural machine translation; parallel data; rare words; low-resource languages; in-context learning; demonstration; multilingual dictionaries; CoD; FLORES-200; ChrF++
2305.06594,V2Meow: Meowing to the Visual Beat via Music Generation,Speech/Audio,2023-05,2023,1,31.0,4.0,36.990801576872535,0.31488011283497885,0.33568406205923834,neutral,28.0,15.0,True,57.0,6.0,11.0,0,0,0,multi-stage autoregressive model; high-fidelity music audio; visual-audio correspondence; audio quality; pre-trained visual features; text prompts
2305.06908,CoMoSpeech: One-Step Speech and Singing Voice Synthesis via Consistency Model,Vision/Image-Gen,2023-05,2023,7,59.0,3.0,36.990801576872535,0.7808533145275035,0.40567700987306066,neutral,6.0,5.0,True,26.0,26.0,6.0,0,0,0,denoising diffusion probabilistic models; DDPMs; speech synthesis; consistency model; diffusion-based teacher model; text-to-speech; singing voice synthesis
2305.07004,Not All Languages Are Created Equal in LLMs: Improving Multilingual Capability by Cross-Lingual-Thought Prompting,Reasoning/RL,2023-05,2023,1,254.0,11.0,36.990801576872535,0.17031029619181948,0.7618124118476728,underrated,292.0,18.0,True,105.0,105.0,7.0,0,0,0,large language models; LLMs; multilingual capability; cross-lingual-thought prompting; XLT; cross-lingual reasoning; logical reasoning; arithmetic reasoning; open-domain question-answering
2305.07011,Region-Aware Pretraining for Open-Vocabulary Object Detection with Vision Transformers,Multimodal,2023-05,2023,6,129.0,6.0,36.990801576872535,0.6858691819464033,0.5556241184767278,neutral,21.0,8.0,True,43.0,21.0,3.0,0,1,0,Region-aware Open-vocabulary Vision Transformers; RO-ViT; contrastive image-text pretraining; positional embeddings; focal loss; open-vocabulary object detection; LVIS; COCO; image-text retrieval; zero-shot transfer; AP_r; image-level representation; novel object proposals
2305.07015,Exploiting Diffusion Prior for Real-World Image Super-Resolution,Vision/Image-Gen,2023-05,2023,5,629.0,141.0,36.990801576872535,0.6839739069111425,0.9419957686882934,neutral,314.0,17.0,True,130.0,130.0,5.0,1,0,0,text-to-image diffusion models; blind super-resolution; time-aware encoder; generative prior; controllable feature wrapping module; progressive aggregation sampling strategy
2305.07017,An Inverse Scaling Law for CLIP Training,LLM-core,2023-05,2023,3,86.0,8.0,36.990801576872535,0.5957334273624824,0.6311706629055007,neutral,52.0,9.0,True,35.0,35.0,3.0,1,2,0,CLIP; foundation model; inverse scaling law; image/text encoders; image/text tokens; sequence length; zero-shot; ImageNet accuracy
2305.07021,Simple Token-Level Confidence Improves Caption Correctness,Reasoning/RL,2023-05,2023,1,11.0,2.0,36.990801576872535,0.17031029619181948,0.03905148095909732,neutral,107.0,24.0,True,157.0,67.0,6.0,0,0,0,Token-Level Confidence; TLC; fine-grained details; hallucinating objects; compositional reasoning; sequence-level scores; pretrained models; verb understanding; SVO-Probes; Winoground; MS COCO Captions
2305.07027,EfficientViT: Memory Efficient Vision Transformer with Cascaded Group Attention,Efficiency/Systems,2023-05,2023,5,745.0,51.0,36.990801576872535,0.7051304654442877,0.970468970380818,neutral,104.0,13.0,True,44.0,44.0,6.0,1,1,0,vision transformers; EfficientViT; memory-bound operations; tensor reshaping; element-wise functions; MHSA; sandwich layout; efficient FFN layers; channel communication; attention maps; computational redundancy; cascaded group attention module; feature splits; attention diversity; throughput; MobileNetV3-Large; MobileViT-XXS; ONNX format
2305.07153,Towards best practices in AGI safety and governance: A survey of expert opinion,Benchmark/Eval,2023-05,2023,0,54.0,4.0,36.990801576872535,0.07977785613540198,0.46385754583921013,neutral,9.0,6.0,True,20.0,8.0,7.0,0,0,0,AGI labs; pre-deployment risk assessments; dangerous capabilities evaluations; third-party model audits; safety restrictions; red teaming
2305.07185,MEGABYTE: Predicting Million-byte Sequences with Multiscale Transformers,Efficiency/Systems,2023-05,2023,10,171.0,11.0,36.957950065703024,0.875793370944993,0.7946932299012694,neutral,76.0,23.0,True,117.0,55.0,6.0,0,9,0,Megabyte; multi-scale decoder architecture; sub-quadratic self-attention; feedforward layers; parallelism; long context language modeling; density estimation; ImageNet; autoregressive sequence modeling; tokenization-free
2305.07214,MMG-Ego4D: Multi-Modal Generalization in Egocentric Action Recognition,Multimodal,2023-05,2023,1,32.0,4.0,36.957950065703024,0.163787023977433,0.16502115655853314,neutral,22.0,6.0,True,27.0,4.0,7.0,0,0,0,multimodal generalization; egocentric action recognition; missing modality generalization; cross-modal zero-shot generalization; MMG-Ego4D; modality dropout; contrastive-based alignment; cross-modal prototypical loss; few-shot learning
2305.07243,Better speech synthesis through scaling,LLM-core,2023-05,2023,6,126.0,13.0,36.957950065703024,0.7943406205923836,0.7372179125528914,neutral,1.0,1.0,True,5.0,5.0,1.0,1,0,0,autoregressive transformers; DDPMs
2305.07378,Surfacing Biases in Large Language Models using Contrastive Input Decoding,Code/Math,2023-05,2023,1,15.0,0.0,36.957950065703024,0.29892454160789844,0.1614950634696756,neutral,21.0,9.0,True,26.0,26.0,4.0,0,0,0,Contrastive Input Decoding; CID; large language models; input text; perturbed inputs; next-token predictions; context-specific biases
2305.07440,Optimizing Memory Mapping Using Deep Reinforcement Learning,Reasoning/RL,2023-05,2023,1,4.0,0.0,36.990801576872535,0.17031029619181948,0.00784555712270804,neutral,45.0,12.0,True,103.0,27.0,18.0,0,0,0,Reinforcement Learning; RL; memory mapping problem; mallocGame; mallocMuZero; Accelerated Linear Algebra (XLA); AlphaTensor; matrix multiplication; ML workloads; ML accelerators; execution time
2305.07447,Universal Source Separation with Weakly Labelled Data,Speech/Audio,2023-05,2023,3,44.0,6.0,36.990801576872535,0.6208568406205924,0.43776445698166433,neutral,344.08000000000175,34.0,True,67.0,67.0,7.0,1,0,0,audio tagging; conditional source separation; audio source separation; universal source separation; weakly labeled; AudioSet; DCASE 2018 Task 2; MUSDB18; Slakh2100; voicebank-demand; signal-to-distortion ratio improvement; SSNR
2305.07490,ArtGPT-4: Artistic Vision-Language Understanding with Adapter-enhanced MiniGPT-4,Multimodal,2023-05,2023,1,16.0,1.0,36.957950065703024,0.163787023977433,0.06540902679830747,neutral,14.0,7.0,True,37.0,12.0,6.0,1,0,0,large language models; LLMs; natural language processing; NLP; ChatGPT; GPT-4; fine-tuning; parameter-efficient fine-tuning; MiniGPT-4; vision-language understanding; multimodal model; pre-training models; ArtGPT-4; image-text pairs; artistic pictures; visual code; HTML/CSS; benchmarks; state-of-the-art
2305.07514,BlendFields: Few-Shot Example-Driven Facial Modeling,Vision-Perception,2023-05,2023,1,8.0,1.0,36.957950065703024,0.3723554301833568,0.06320521861777151,neutral,18.0,10.0,True,46.0,11.0,8.0,0,0,0,geometric face models; mesh discretization; linear deformation; computer graphics techniques; extreme poses; local volumetric changes; unseen expressions; fine-grained details
2305.07558,Measuring Progress in Fine-grained Vision-and-Language Understanding,Multimodal,2023-05,2023,1,31.0,3.0,36.957950065703024,0.163787023977433,0.15893864598025387,neutral,45.0,14.0,True,32.0,14.0,5.0,1,0,0,vision-and-language models; fine-grained understanding; X-VLM; novel losses; rich data sources; training dynamics
2305.07615,What are the Desired Characteristics of Calibration Sets? Identifying Correlates on Long Form Scientific Summarization,LLM-core,2023-05,2023,1,12.0,1.0,36.957950065703024,0.28587799717912554,0.10816290550070522,neutral,135.0,22.0,True,49.0,49.0,10.0,1,1,0,MLE; calibration step; relevance; faithfulness; ranking; calibration fine-tuning; lexical diversity; metric margin; surprise
2305.07677,Masked Audio Text Encoders are Effective Multi-Modal Rescorers,LLM-core,2023-05,2023,2,6.0,0.0,36.990801576872535,0.47359837799717913,0.04363540197461213,neutral,33.0,12.0,True,18.0,18.0,6.0,0,0,0,Masked Language Models; multi-modal; masked language model; acoustic representations; contrastive learning; WER; domain generalization
2305.07759,TinyStories: How Small Can Language Models Be and Still Speak Coherent English?,Benchmark/Eval,2023-05,2023,46,468.0,63.0,36.957950065703024,0.9964739069111425,0.9398801128349789,neutral,76.0,23.0,True,36.0,28.0,2.0,0,10,0,TinyStories; language models; synthetic dataset; short stories; GPT-3.5; GPT-4; fluency; consistency; transformer block; evaluation paradigm; GPT-4 grading; grammar; creativity; emerging language capabilities
2305.07804,Dr. LLaMA: Improving Small Language Models in Domain-Specific QA via Generative Data Augmentation,LLM-core,2023-05,2023,2,24.0,1.0,36.957950065703024,0.47276093088857546,0.2479724964739069,neutral,14.0,4.0,True,11.0,11.0,4.0,0,1,0,Large Language Models; Small Language Models; generative data augmentation; medical question-answering; PubMedQA; fine-tuning
2305.07922,CodeT5+: Open Code Large Language Models for Code Understanding and Generation,RAG/Retrieval,2023-05,2023,6,713.0,68.0,36.925098554533506,0.7397743300423131,0.9678244005641748,neutral,17.0,6.0,True,18.0,13.0,6.0,1,2,0,LLMs; code intelligence; encoder-only; decoder-only; unified encoder-decoder network; span denoising; contrastive learning; text-code matching; causal LM; multilingual code corpora; frozen off-the-shelf LLMs; instruction-tuning; zero-shot; finetuning; code generation; code completion; math programming; text-to-code retrieval; HumanEval
2305.07961,Leveraging Large Language Models in Conversational Recommender Systems,LLM-core,2023-05,2023,3,121.0,12.0,36.925098554533506,0.5947637517630465,0.7269040902679831,neutral,5.0,6.0,True,12.0,4.0,13.0,0,0,0,Large Language Models; Conversational Recommender System; user preference understanding; dialogue management; explainable recommendations; natural language user profiles; session-level context; user simulator; synthetic conversations; RecLLM; LaMDA
2305.07969,GPT-Sentinel: Distinguishing Human and ChatGPT Generated Content,LLM-core,2023-05,2023,1,81.0,7.0,36.925098554533506,0.2854372355430183,0.6143335684062059,neutral,56.0,17.0,True,24.0,4.0,6.0,1,0,0,RoBERTa; T5; language models; text classification; interpretability study
2305.08275,ULIP-2: Towards Scalable Multimodal Pre-training For 3D Understanding,Multimodal,2023-05,2023,2,238.0,37.0,36.892247043363994,0.32078631875881525,0.7354548660084627,underrated,331.0,22.0,True,115.0,115.0,10.0,1,0,0,multimodal pre-training; 3D representation learning; language modality; state-of-the-art multimodal large language models; 3D Point Cloud; zero-shot classification; ScanObjectNN benchmark; parameter-efficient
2305.08298,Symbol tuning improves in-context learning in language models,Reasoning/RL,2023-05,2023,3,103.0,2.0,36.85939553219448,0.45830394922425954,0.49850141043723556,neutral,17.0,18.0,True,61.0,16.0,11.0,0,0,0,symbol tuning; in-context input-label pairs; Flan-PaLM; in-context learning tasks; underspecified prompts; algorithmic reasoning tasks; List Functions benchmark; Simple Turing Concepts benchmark; flipped-labels; in-context information; semantic knowledge
2305.08379,TESS: Text-to-Text Self-Conditioned Simplex Diffusion,Vision/Image-Gen,2023-05,2023,3,61.0,8.0,36.85939553219448,0.5161318758815233,0.4163434414668547,neutral,83.0,17.0,True,40.0,40.0,7.0,1,3,0,diffusion models; non-autoregressive text generation; self-conditioning; logit simplex space; summarization; text simplification; paraphrase generation; question generation; state-of-the-art non-autoregressive models; pretrained autoregressive sequence-to-sequence models
2305.08596,DarkBERT: A Language Model for the Dark Side of the Internet,LLM-core,2023-05,2023,10,54.0,4.0,36.85939553219448,0.8974788434414669,0.4861600846262341,neutral,8.0,14.0,True,6.0,6.0,6.0,0,17,0,language model; Dark Web; DarkBERT; textual analysis; lexical diversity; structural diversity; vanilla counterpart
2305.08675,Improved baselines for vision-language pre-training,Multimodal,2023-05,2023,2,26.0,0.0,36.85939553219448,0.32016925246826516,0.12834978843441466,neutral,54.0,13.0,True,27.0,27.0,5.0,1,0,0,contrastive learning; CLIP; contrastive loss; self-supervised learning; image-text alignment; data augmentation; regularization techniques; zero-shot tasks
2305.08677,Natural Language Decomposition and Interpretation of Complex Utterances,Benchmark/Eval,2023-05,2023,2,13.0,1.0,36.85939553219448,0.47681593794076166,0.1126586741889986,neutral,257.0,27.0,True,60.0,60.0,6.0,0,0,0,language-to-code model; hierarchical natural language decomposition; pre-trained language model; NL-to-program benchmark; Decomposition of Complex Utterances; few-shot prompting
2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,Reasoning/RL,2023-05,2023,2,124.0,6.0,36.85939553219448,0.3263399153737659,0.5590620592383639,neutral,290.0,26.0,True,76.0,76.0,4.0,1,0,0,Distributed Alignment Search (DAS); gradient descent; causal abstraction; interpretable symbolic algorithms; fine-tuned models; causal structure; large language models; Alpaca model; numerical reasoning problem; boolean variables; neural representations
2305.08810,AutoRecon: Automated 3D Object Discovery and Reconstruction,Vision-Perception,2023-05,2023,2,20.0,0.0,36.85939553219448,0.553861071932299,0.2030148095909732,neutral,87.0,9.0,True,71.0,51.0,6.0,1,2,0,self-supervised 2D vision transformer; neural scene representations; SfM point clouds
2305.08844,RL4F: Generating Natural Language Feedback with Reinforcement Learning for Repairing Model Outputs,Agents,2023-05,2023,1,129.0,7.0,36.85939553219448,0.14615655853314527,0.5284732016925247,neutral,68.0,14.0,True,64.0,29.0,7.0,1,0,0,Reinforcement Learning; multi-agent collaborative framework; critique generator; GPT-3; action planning; summarization; alphabetization; text similarity metrics
2305.08848,Small Models are Valuable Plug-ins for Large Language Models,Vision-Perception,2023-05,2023,5,88.0,7.0,36.85939553219448,0.8030677009873061,0.6324929478138223,neutral,228.0,17.0,True,74.0,74.0,6.0,1,0,0,In-Context Learning; Super In-Context Learning
2305.08850,Make-A-Protagonist: Generic Video Editing with An Ensemble of Experts,Vision/Image-Gen,2023-05,2023,1,43.0,8.0,36.85939553219448,0.21209449929478139,0.3140867418899859,neutral,38.0,4.0,True,59.0,25.0,5.0,1,0,0,diffusion models; video editing; Make-A-Protagonist; textual clues; visual clues; visual-textual-based video generation; mask-guided denoising sampling
2305.08891,Common Diffusion Noise Schedules and Sample Steps are Flawed,Vision/Image-Gen,2023-05,2023,14,352.0,31.0,36.85939553219448,0.921632581100141,0.8736777150916785,neutral,5.0,6.0,True,23.0,2.0,4.0,0,5,0,diffusion noise schedules; signal-to-noise ratio; diffusion samplers; Gaussian noise; v prediction; classifier-free guidance; image generation; data distribution
2305.09137,Pre-Training to Learn in Context,Efficiency/Systems,2023-05,2023,2,56.0,2.0,36.826544021024965,0.41405148095909733,0.47531734837799716,neutral,261.0,19.0,True,105.0,74.0,4.0,1,0,0,in-context learning; pre-training; intrinsic tasks; language modeling; task generalization; text classification; Super-NaturalInstructions; parameter-efficient
